symbol,price
COMPTUSD,84.22
COMPTRY,1034.0
XECTRY,0.0004492
QUICKTUSD,0.04668
WLDUSDT,0.4552
WLDBTC,5.16e-06
BNBFDUSD,885.02
FDUSDBUSD,1.0
FDUSDUSDT,0.9989
ARKMRUB,40.11
WLDTRY,19.72
WLDRUB,218.3
AMPTRY,0.0846
OGNTRY,1.295
BTCFDUSD,88281.01
ETHFDUSD,2926.64
ASRTRY,70.66
ATMTRY,40.89
ACMTRY,21.73
BARTRY,23.46
JUVTRY,29.6
PSGTRY,35.27
SEIBNB,0.0001195
SEIBTC,1.19e-06
SEIFDUSD,0.1058
SEITRY,4.58
SEIUSDT,0.1054
CYBERBNB,0.000904
CYBERBTC,8.96e-06
CYBERFDUSD,0.79
CYBERTRY,34.1
CYBERUSDT,0.789
CYBERTUSD,3.765
SEITUSD,0.3633
LPTTRY,140.6
UNITRY,202.9
SOLFDUSD,124.31
TOMOTRY,40.26
UNFITRY,46.1
XRPFDUSD,1.8962
DOGEFDUSD,0.12234
CYBERETH,0.00027
MTLTRY,38.8
ARKUSDT,0.2575
CREAMUSDT,2.1
GFTUSDT,0.00196
IQUSDT,0.001528
USDTVAI,1.013
ARBFDUSD,0.2091
FDUSDTRY,43.25
FRONTTRY,30.14
SUIFDUSD,1.4409
NTRNBTC,6.21e-06
NTRNUSDT,0.0204
NTRNBNB,2.4e-05
FILFDUSD,1.278
FRONTTUSD,0.9138
LEVERTRY,0.00702
LTCFDUSD,69.28
ADAFDUSD,0.3519
RUNETUSD,5.501
TRBTRY,840.0
ATOMFDUSD,2.21
AVAXFDUSD,11.79
BANDTRY,37.91
BCHFDUSD,589.5
LOOMTRY,1.654
MATICFDUSD,0.3795
ALGOFDUSD,0.1214
DOTFDUSD,1.864
FTMFDUSD,0.7008
LINKFDUSD,11.96
NEARFDUSD,1.47
STRAXTRY,0.855
TIABTC,5e-06
TIAUSDT,0.441
TIATRY,19.09
MEMEBNB,4.107e-05
MEMEUSDT,0.00104
MEMEFDUSD,0.001136
MEMETUSD,0.02722
MEMETRY,0.0449
ORDIBTC,4.822e-05
ORDIUSDT,3.895
ORDITRY,168.5
EGLDFDUSD,7.3
FETFDUSD,0.2787
GASFDUSD,2.785
INJETH,0.001559
INJTUSD,26.23
OPFDUSD,0.3422
ORDIFDUSD,5.159
ORDITUSD,36.89
RNDRFDUSD,7.029
SHIBTUSD,1.766e-05
BEAMXUSDT,0.002948
ARKTRY,11.15
BEAMXTRY,0.1277
CAKETRY,82.04
CAKETUSD,2.774
DYDXFDUSD,0.1757
PIVXUSDT,0.1677
RUNEFDUSD,0.744
TIATUSD,6.4
DOTTUSD,7.098
GALAFDUSD,0.00605
WLDFDUSD,0.4559
GASTRY,85.7
NTRNTRY,0.88
VICBTC,2.76e-06
VICUSDT,0.0812
VICTRY,3.52
BLURBTC,1.17e-06
BLURUSDT,0.02942
BLURTRY,1.269
BLURFDUSD,0.209
SUPERFDUSD,0.6012
USTCFDUSD,0.01829
USTCTRY,0.2758
DYDXTRY,7.18
VANRYUSDT,0.0076
VANRYBTC,2.7e-07
BTCAEUR,51466.5
AEURUSDT,1.1558
ETHAEUR,2700.0
EURAEUR,1.0831
AUCTIONFDUSD,8.45
IOTAFDUSD,0.1404
LUNCTRY,0.001631
SUPERTRY,8.16
JTOUSDT,0.335
JTOFDUSD,0.334
JTOTRY,14.4
1000SATSUSDT,1.547e-05
1000SATSFDUSD,1.706e-05
1000SATSTRY,0.000669
SHIBFDUSD,7.66e-06
SANDFDUSD,0.1157
MEMEETH,5.76e-06
IOTATRY,3.669
INJFDUSD,4.431
FIDATRY,1.093
BONKUSDT,8.69e-06
BONKFDUSD,8.7e-06
BONKTRY,0.0003764
ACEFDUSD,2.022
ACEUSDT,0.241
ACEBNB,0.00894
ACEBTC,2.169e-05
ACETRY,10.45
BLZFDUSD,0.126
RARETRY,1.109
VANRYTRY,0.329
NFPBTC,2.7e-07
NFPUSDT,0.0234
NFPBNB,0.000562
NFPFDUSD,0.026
NFPTUSD,0.3975
NFPTRY,1.01
ARBUSDC,0.1684
AVAXUSDC,11.75
DOTUSDC,1.86
INJUSDC,4.409
MATICUSDC,0.3791
OPUSDC,0.2944
ORDIUSDC,3.885
AIBTC,4e-07
AIUSDT,0.0331
AIBNB,4.71e-05
AIFDUSD,0.0346
AITUSD,0.514
AITRY,1.43
ICPFDUSD,3.288
LDOFDUSD,0.5162
MOVRTRY,98.4
XAIBTC,8.9e-07
XAIUSDT,0.01444
XAIBNB,0.001038
XAIFDUSD,0.0613
XAITUSD,0.8986
XAITRY,0.625
SKLTRY,0.416
STXFDUSD,0.2982
TIAFDUSD,0.4422
MANTABTC,9.4e-07
MANTAUSDT,0.0824
MANTABNB,0.00157
MANTAFDUSD,0.0827
MANTATRY,3.564
ENSFDUSD,9.49
ETCFDUSD,11.3
SUIUSDC,1.4376
TIAUSDC,0.4408
CHZFDUSD,0.0876
MANTAUSDC,0.0824
ALTBTC,1.3e-07
ALTUSDT,0.01148
ALTBNB,1.3e-05
ALTFDUSD,0.01196
ALTTRY,0.498
APTFDUSD,1.541
BLURUSDC,0.0293
JUPUSDT,0.1923
JUPFDUSD,0.1925
JUPTRY,8.34
ALTUSDC,0.01146
MAGICFDUSD,0.905
SEIUSDC,0.1053
PYTHBTC,6.6e-07
PYTHUSDT,0.058
PYTHFDUSD,0.0652
PYTHTRY,2.517
RONINBTC,1.71e-06
RONINUSDT,0.1514
RONINFDUSD,0.141
RONINTRY,6.52
DYMBTC,1.452e-05
DYMUSDT,0.0572
DYMFDUSD,1.34
DYMTRY,2.475
JUPUSDC,0.1921
PENDLEFDUSD,2.172
PIXELBTC,1.46e-06
PIXELBNB,0.000228
PIXELUSDT,0.00786
PIXELFDUSD,0.1553
PIXELTRY,0.34
STRKBTC,1.49e-06
STRKUSDT,0.0688
STRKFDUSD,0.074
STRKTRY,2.98
FILUSDC,1.271
HBARTRY,4.591
PENDLETRY,81.5
WLDUSDC,0.4549
CKBTRY,0.1035
COTITRY,0.766
LDOTRY,22.26
UNIUSDC,4.678
PORTALBTC,2e-07
PORTALUSDT,0.0188
PORTALBNB,2.04e-05
PORTALFDUSD,0.0188
PORTALTRY,0.814
PDABTC,7.9e-07
PDAUSDT,0.00977
AXLBTC,1.21e-06
AXLUSDT,0.1055
AXLFDUSD,0.6106
AXLTRY,4.57
PEPEFDUSD,5e-06
PIXELUSDC,0.00786
STRKUSDC,0.0687
UNIFDUSD,4.688
OMTRY,2.8
THETATRY,11.7
WIFBTC,3.71e-06
WIFUSDT,0.328
WIFFDUSD,0.328
WIFTRY,14.18
AGIXFDUSD,0.6188
PEPEUSDC,4.99e-06
SHIBUSDC,7.65e-06
THETAFDUSD,0.71
ARTRY,144.4
METISBTC,0.000539
METISUSDT,4.7
METISFDUSD,49.49
METISTRY,203.0
BNBJPY,137067.0
BTCJPY,13665701.0
ETHJPY,453191.0
FLOKIFDUSD,4.161e-05
GRTFDUSD,0.03605
NEARUSDC,1.466
SNXTRY,17.85
AEVOBTC,4.4e-07
AEVOUSDT,0.0362
AEVOBNB,0.000777
AEVOFDUSD,0.04
AEVOTRY,1.57
FETUSDC,0.2209
IMXTRY,38.57
EURUSDC,1.1854
BOMETRY,0.0245
BOMEBTC,6e-08
BOMEUSDT,0.000567
BOMEFDUSD,0.000595
ETHFIBTC,7.9e-06
ETHFIUSDT,0.593
ETHFIBNB,0.002523
ETHFIFDUSD,0.723
ETHFITRY,25.69
AAVETRY,6698.0
ARKMFDUSD,0.165
CRVTRY,14.87
FETBRL,4.33
RAYFDUSD,1.154
RNDREUR,6.475
BONKUSDC,8.69e-06
FLOKIUSDC,4.147e-05
MKRTRY,75292.0
RAYTRY,42.47
RNDRBRL,39.58
ENABTC,1.91e-06
ENAUSDT,0.168
ENABNB,0.0001987
ENAFDUSD,0.1681
ENATRY,7.272
LQTYFDUSD,0.651
MASKTRY,27.79
PENDLEUSDC,1.881
RDNTTRY,0.366
WBTC,4.6e-07
WUSDT,0.0291
WFDUSD,0.0291
WTRY,1.26
BOMEUSDC,0.000568
JTOUSDC,0.334
WIFUSDC,0.327
TNSRBTC,1.42e-06
TNSRUSDT,0.0591
TNSRFDUSD,0.1241
TNSRTRY,2.56
SAGABTC,5.4e-07
SAGAUSDT,0.0472
SAGABNB,5.4e-05
SAGAFDUSD,0.0475
SAGATRY,2.04
USDTMXN,17.37
CKBUSDC,0.002393
ENAUSDC,0.1678
ETHFIUSDC,0.593
YGGUSDC,0.0629
USDTCZK,22.9
TAOBTC,0.002632
TAOUSDT,232.1
TAOFDUSD,232.7
TAOTRY,10065.0
CFXUSDC,0.0671
RNDRUSDC,7.041
RUNEUSDC,0.564
SAGAUSDC,0.0472
POLYXTRY,2.4
OMNIBTC,3.49e-05
OMNIUSDT,3.88
OMNIBNB,0.01361
OMNIFDUSD,3.87
OMNITRY,160.7
APTUSDC,1.54
GALAUSDC,0.006
OMNIBRL,40.2
STXUSDC,0.2955
ICPUSDC,3.275
OMNIUSDC,3.88
PEPEBRL,2.633e-05
YGGTRY,6.2
ADAJPY,54.45
SHIBJPY,0.001185
SOLJPY,19246.0
XRPJPY,293.56
REZBTC,1.8e-07
REZUSDT,0.00452
REZBNB,8.31e-05
REZFDUSD,0.03438
REZTRY,0.195
EGLDTRY,244.5
PHBTRY,10.21
RSRTRY,0.1003
BBBTC,5.5e-07
BBUSDT,0.0491
BBBNB,5.6e-05
BBFDUSD,0.0493
BBTRY,2.126
FRONTUSDC,0.883
PEOPLETRY,0.397
TRBUSDC,19.39
NOTUSDT,0.00054
NOTBNB,1.353e-05
NOTFDUSD,0.00054
NOTTRY,0.0233
ARKMUSDC,0.164
ARUSDC,3.33
BBUSDC,0.0491
CRVUSDC,0.3412
PEOPLEUSDC,0.00915
ARFDUSD,3.73
ENAEUR,0.277
PEPEEUR,4.21e-06
REZUSDC,0.00453
TRBFDUSD,59.44
USDCTRY,43.33
BTCMXN,1534393.0
XRPMXN,33.126
ENSUSDC,8.76
LDOUSDC,0.5135
NOTUSDC,0.000539
NEARBRL,7.76
HIGHTRY,8.85
PEOPLEFDUSD,0.00917
TNSRUSDC,0.0593
USDTCOP,3688.0
IOBTC,1.78e-06
IOUSDT,0.159
IOBNB,0.000178
IOFDUSD,0.158
IOTRY,6.85
NOTBRL,0.03755
TRUTRY,0.371
WIFEUR,0.275
ZKBTC,3.1e-07
ZKUSDT,0.02777
ZKFDUSD,0.03492
ZKTRY,1.203
LISTAUSDT,0.1365
LISTABNB,0.0002013
LISTAFDUSD,0.1687
LISTATRY,5.92
ZROBTC,2.221e-05
ZROUSDT,1.962
ZROFDUSD,1.964
ZROTRY,84.9
LISTABRL,2.176
BAKETRY,2.14
WIFBRL,1.73
ZKUSDC,0.02773
ZROUSDC,1.957
IOUSDC,0.158
1000SATSUSDC,1.54e-05
BNXTRY,65.3
ETHARS,4430051.0
GUSDT,0.0045
GTRY,0.194
BANANABTC,7.17e-05
BANANAUSDT,6.35
BANANABNB,0.00709
BANANAFDUSD,6.32
BANANATRY,275.0
RENDERBTC,2.121e-05
RENDERUSDT,1.872
RENDERFDUSD,1.874
RENDERUSDC,1.87
RENDERTRY,81.1
RENDEREUR,1.576
RENDERBRL,9.88
TONBTC,1.714e-05
TONUSDT,1.516
TONFDUSD,1.52
TONTRY,65.6
BONKBRL,4.627e-05
NOTEUR,0.00283
DOGEJPY,18.95
MATICJPY,54.46
NEARJPY,227.9
TONUSDC,1.513
AAVEFDUSD,171.75
DOGSUSDT,3.8e-05
DOGSBNB,6.4e-07
DOGSFDUSD,4.35e-05
DOGSTRY,0.00164
EUREURI,0.9999
EURIUSDT,1.1867
DOGSBRL,0.001006
DOGSUSDC,3.8e-05
RAREBRL,0.6869
RAREUSDC,0.0255
SLFBTC,1.6e-07
SLFTRY,0.85
SLFUSDC,0.0201
SLFUSDT,0.0208
AAVEUSDC,154.35
SUNTRY,0.8009
STMXTRY,0.1652
POLBNB,0.0001329
POLBRL,0.621
POLBTC,1.34e-06
POLETH,4.018e-05
POLEUR,0.0991
POLFDUSD,0.1177
POLJPY,18.29
POLTRY,5.09
POLUSDC,0.1173
POLUSDT,0.1175
NEIROUSDT,0.00011261
TURBOUSDT,0.001487
1MBABYDOGEUSDT,0.0005748
CATIUSDT,0.0574
CATIBNB,0.000456
CATIFDUSD,0.0742
CATITRY,2.48
1MBABYDOGEFDUSD,0.0006145
1MBABYDOGETRY,0.02492
CATIBRL,1.91
BTCEURI,74330.0
NEIROFDUSD,0.0001395
NEIROTRY,0.00487
HMSTRUSDT,0.0002275
HMSTRBNB,3.87e-06
HMSTRFDUSD,0.0002386
HMSTRTRY,0.00984
EIGENBTC,3.67e-06
EIGENUSDT,0.325
EIGENFDUSD,0.325
EIGENTRY,14.09
NEIROBRL,0.002053
NEIROEUR,0.00034972
BNSOLSOL,1.0945
SCRUSDT,0.075
SUIBRL,7.6
TURBOTRY,0.0644
BNSOLUSDT,135.9
LUMIAUSDT,0.103
SCRBTC,8.5e-07
SCRFDUSD,0.076
SCRTRY,3.26
KAIAUSDT,0.0719
COWUSDT,0.199
CETUSUSDT,0.0229
PNUTUSDT,0.0717
ACTUSDT,0.022
ACTTRY,0.95
COWTRY,8.62
CETUSTRY,0.99
TROYTRY,0.0024
PNUTTRY,3.11
ACTFDUSD,0.0241
ACTUSDC,0.022
NEIROUSDC,0.00011257
PNUTBTC,8e-07
PNUTFDUSD,0.0718
PNUTUSDC,0.0717
USUALUSDT,0.0261
ACTBRL,0.322
ACTEUR,0.0352
CATIUSDC,0.0574
ETHEURI,2461.5
LUMIATRY,4.42
PNUTBRL,0.732
PNUTEUR,0.0608
APEFDUSD,0.2147
FDUSDUSDC,0.9979
HBARUSDC,0.10604
OMUSDC,0.0648
RAYUSDC,0.976
TAOUSDC,232.0
TURBOFDUSD,0.002309
THEBTC,2.83e-06
THEBNB,0.0006043
THEFDUSD,0.3318
THETRY,10.694
THEUSDT,0.2465
APEUSDC,0.1803
BOMEEUR,0.000928
EIGENUSDC,0.325
HBARFDUSD,0.10635
MEMEUSDC,0.001038
TROYUSDC,6.5e-05
WLDEUR,0.3838
1MBABYDOGEUSDC,0.0005748
CETUSUSDC,0.0229
COWUSDC,0.1993
DYDXUSDC,0.1654
HMSTRUSDC,0.0002275
TURBOUSDC,0.001488
ENABRL,0.887
EOSFDUSD,0.7747
KAIAUSDC,0.0718
SANDUSDC,0.1318
XLMFDUSD,0.2064
CHZUSDC,0.05545
PYTHUSDC,0.0579
RSRUSDC,0.002309
RSRFDUSD,0.005744
WUSDC,0.029
XTZUSDC,0.5604
ACXUSDT,0.0465
ORCAUSDT,1.056
MOVEBTC,3.8e-07
MOVEUSDT,0.0334
MOVEBNB,3.79e-05
MOVEFDUSD,0.1272
MOVETRY,1.449
MEBTC,3.98e-06
MEUSDT,0.2067
MEFDUSD,0.2067
METRY,8.96
ACXUSDC,0.0463
ORCAUSDC,1.054
ACXFDUSD,0.1791
ORCAFDUSD,2.116
ACXTRY,2.02
ORCATRY,45.7
KSMTRY,291.0
CELOTRY,5.1
HIVEFDUSD,0.2369
HIVEUSDC,0.0927
IDEXFDUSD,0.02222
IDEXUSDC,0.0091
TLMFDUSD,0.00415
TLMUSDC,0.002172
VELODROMEUSDT,0.0193
VANAUSDT,2.096
VANABNB,0.00866
VANAFDUSD,2.109
VANATRY,90.9
1000CATUSDT,0.00261
1000CATBNB,8.7e-06
1000CATFDUSD,0.00773
1000CATTRY,0.113
PENGUUSDT,0.009562
PENGUBNB,7.32e-06
PENGUFDUSD,0.009872
PENGUTRY,0.4141
USUALBTC,3.1e-07
USUALFDUSD,0.0475
USUALTRY,1.13
1000CATUSDC,0.00261
PENGUUSDC,0.009553
BIOUSDT,0.0446
BIOBNB,5.038e-05
BIOFDUSD,0.042
BIOTRY,1.93
BIOUSDC,0.0447
HIVETRY,4.04
MOVEUSDC,0.0334
PHATRY,1.67
SUSHITRY,12.53
DUSDT,0.01213
DTRY,0.525
APTJPY,239.3
SUIJPY,223.12
XLMJPY,31.96
PEPEJPY,0.000775
PHAUSDC,0.0385
USDCPLN,3.548
STEEMUSDC,0.0668
USUALUSDC,0.0261
AIXBTUSDT,0.0302
AIXBTUSDC,0.0302
CGPTUSDT,0.02956
CGPTUSDC,0.02945
COOKIEUSDT,0.0283
COOKIEUSDC,0.0283
SBTC,7.6e-07
SBNB,7.6e-05
SETH,2.29e-05
SEUR,0.0566
SFDUSD,0.0669
STRY,2.9
SUSDC,0.0669
SUSDT,0.0669
IOTXJPY,1.202
SEIJPY,16.34
SOLVUSDT,0.01195
SOLVBNB,1.352e-05
SOLVFDUSD,0.01196
SOLVTRY,0.518
TRUMPUSDT,4.769
TRUMPUSDC,4.765
AIXBTTRY,1.3
TRUMPTRY,206.6
ANIMEUSDT,0.00661
ANIMEUSDC,0.0066
ANIMEBNB,3.24e-05
ANIMEFDUSD,0.01729
ANIMETRY,0.286
BERABTC,7.38e-06
BERAUSDT,0.653
BERAUSDC,0.653
BERAFDUSD,0.653
BERABNB,0.000738
BERATRY,28.31
1000CHEEMSUSDT,0.000887
1000CHEEMSUSDC,0.00089
TSTUSDT,0.0141
TSTUSDC,0.01409
LAYERBTC,1.73e-06
LAYERUSDT,0.1393
LAYERUSDC,0.1392
LAYERBNB,0.000236
LAYERFDUSD,0.1653
LAYERTRY,6.03
QTUMTRY,55.1
TRUMPEUR,4.018
VTHOTRY,0.0344
HEIBTC,1.6e-06
HEIUSDT,0.141
CAKEUSDC,1.89
HEIUSDC,0.1413
TRUMPFDUSD,4.775
TSTFDUSD,0.042
BNXUSDC,1.7783
LTCJPY,10733.0
BCHJPY,91239.0
LINKJPY,1851.0
KAITOBTC,6.11e-06
KAITOUSDT,0.4118
KAITOUSDC,0.4117
KAITOBNB,0.0021556
KAITOFDUSD,0.4107
KAITOTRY,17.818
ETHMXN,50854.0
KAITOBRL,7.524
SOLMXN,2163.0
BNBARS,1340817.0
SOLARS,188899.0
TRUMPBRL,25.16
TRXFDUSD,0.3127
TSTTRY,0.61
SHELLBTC,5e-07
SHELLUSDT,0.0442
SHELLUSDC,0.0441
SHELLBNB,7.78e-05
SHELLFDUSD,0.0545
SHELLTRY,1.92
REDUSDT,0.2468
GPSUSDT,0.00744
GPSUSDC,0.00745
GPSFDUSD,0.01982
GPSTRY,0.322
GPSBNB,8.45e-06
REDBTC,2.8e-06
REDUSDC,0.2469
REDFDUSD,0.2568
REDTRY,10.68
CHESSUSDC,0.02903
EGLDUSDC,5.72
OSMOUSDC,0.0515
UTKUSDC,0.01181
TUSDC,0.00918
CVCUSDC,0.04347
EURIUSDC,1.1856
SYNUSDC,0.0512
USDCRON,4.38
VELODROMEUSDC,0.0194
EPICUSDT,0.518
DFUSDC,0.01055
EPICUSDC,0.518
GMXUSDC,7.41
MKRUSDC,1817.7
RPLUSDC,1.97
BMTUSDT,0.0226
BMTUSDC,0.0226
BMTBNB,7.34e-05
BMTFDUSD,0.0298
BMTTRY,0.978
FORMUSDC,0.3095
FORMUSDT,0.3108
FORMTRY,13.43
XUSDUSDT,1.0009
IOTAUSDC,0.0847
JUVUSDC,0.69
THEUSDC,0.2464
VANRYUSDC,0.0075
USDCCZK,20.29
NILUSDT,0.0695
NILBNB,0.0001828
NILFDUSD,0.2811
NILUSDC,0.0694
NILTRY,3.0
BEAMXUSDC,0.002947
VANAUSDC,2.094
PARTIFDUSD,0.0862
PARTITRY,3.73
PARTIUSDT,0.0861
PARTIUSDC,0.0861
PARTIBNB,9.706e-05
MUBARAKUSDT,0.01803
MUBARAKUSDC,0.01796
TUTUSDT,0.0143
BROCCOLI714USDT,0.01816
TUTUSDC,0.01428
BANANAS31USDT,0.004524
BANANAS31USDC,0.004529
BROCCOLI714USDC,0.01814
GUNUSDT,0.02909
GUNBNB,3.293e-05
GUNFDUSD,0.02916
GUNTRY,1.261
THETAUSDC,0.271
API3USDC,0.4034
AUCTIONTRY,270.3
AUCTIONUSDC,6.24
BANANAUSDC,6.35
GUNUSDC,0.02907
QNTUSDC,73.34
VETUSDC,0.01008
ZENUSDC,9.308
BABYUSDT,0.01748
BABYUSDC,0.01743
BABYBNB,5.582e-05
BABYFDUSD,0.04407
BABYTRY,0.757
ONDOUSDT,0.3335
ONDOUSDC,0.3332
BIGTIMEUSDT,0.02119
BIGTIMEUSDC,0.02112
VIRTUALUSDT,0.7978
VIRTUALUSDC,0.797
KERNELBNB,8.57e-05
KERNELFDUSD,0.0757
KERNELTRY,3.27
KERNELUSDC,0.0756
KERNELUSDT,0.0755
WCTTRY,3.36
WCTFDUSD,0.0822
WCTBNB,8.27e-05
WCTUSDC,0.0774
WCTUSDT,0.0775
PAXGUSDC,5095.06
ONDOTRY,14.44
BABYEUR,0.03866
ACHUSDC,0.01042
GMTUSDC,0.01574
HYPERUSDT,0.1241
HYPERUSDC,0.1235
HYPERBNB,0.0002517
HYPERFDUSD,0.3535
HYPERTRY,5.38
INITUSDT,0.0898
INITUSDC,0.0899
INITBNB,0.000124
INITFDUSD,0.1055
INITTRY,3.89
SIGNUSDT,0.03855
SIGNUSDC,0.03851
SIGNBNB,4.359e-05
SIGNFDUSD,0.03859
SIGNTRY,1.677
STOUSDT,0.0861
STOUSDC,0.0859
STOBNB,0.00010532
STOFDUSD,0.0975
STOTRY,3.726
ENJUSDC,0.02737
VIRTUALTRY,34.53
SYRUPUSDT,0.3365
SYRUPUSDC,0.3364
KMNOUSDT,0.04105
KMNOUSDC,0.04107
SXTUSDT,0.0279
SXTUSDC,0.0279
SXTBNB,8.835e-05
SXTFDUSD,0.074
SXTTRY,1.207
PUNDIXUSDC,0.2181
SYRUPTRY,14.569
NXPCUSDT,0.3771
NXPCUSDC,0.3762
NXPCBNB,0.00071138
NXPCFDUSD,0.7618
NXPCTRY,16.29
AWEBTC,5.9e-07
AWEUSDT,0.05192
HAEDALUSDT,0.0388
HAEDALUSDC,0.0386
HAEDALBNB,5.79e-05
HAEDALFDUSD,0.0491
HAEDALTRY,1.662
USD1USDT,1.001
HUMAUSDT,0.02416
HUMAUSDC,0.02414
HUMABNB,3.018e-05
HUMAFDUSD,0.02692
HUMATRY,1.046
ABTC,1.68e-06
AETH,0.0001014
AFDUSD,0.283
ATRY,4.72
AUSDC,0.1089
AUSDT,0.1091
SOPHUSDT,0.01239
SOPHUSDC,0.01238
SOPHBNB,3.46e-05
SOPHFDUSD,0.01243
SOPHTRY,0.536
MUBARAKTRY,0.782
TRXJPY,45.71
DAIJPY,155.11
RESOLVUSDT,0.1195
RESOLVUSDC,0.1193
RESOLVBNB,0.0001139
RESOLVFDUSD,0.0628
RESOLVTRY,5.17
HOMEUSDT,0.03044
HOMEUSDC,0.03044
HOMEBNB,2.543e-05
HOMEFDUSD,0.02962
HOMETRY,1.318
FLUXUSDC,0.0986
MASKUSDC,0.648
SUSHIUSDC,0.2962
SPKUSDT,0.022528
SPKUSDC,0.0225
SPKBNB,3.258e-05
SPKFDUSD,0.049085
SPKTRY,0.9737
NEWTUSDT,0.0988
NEWTUSDC,0.0985
NEWTBNB,0.00010934
NEWTFDUSD,0.0966
NEWTTRY,4.24
NEIROJPY,0.01754
SAHARAUSDT,0.02371
SAHARAUSDC,0.02373
SAHARABNB,8.898e-05
SAHARAFDUSD,0.07706
SAHARATRY,1.026
LPTUSDC,3.281
RVNUSDC,0.00714
LAUSDT,0.308
LAUSDC,0.307
LABNB,0.0003489
LAFDUSD,0.4247
LATRY,13.35
LPTJPY,503.7
XAIUSDC,0.01447
AXSUSDC,2.632
COMPUSDC,23.79
ERAUSDT,0.2067
ERAUSDC,0.2066
ERABNB,0.00023408
ERAFDUSD,0.207
ERATRY,8.96
CUSDT,0.0756
CUSDC,0.0755
CBNB,0.00010042
CFDUSD,0.0918
CTRY,3.263
GRTUSDC,0.03572
ROSEUSDC,0.0178
CVXUSDC,2.052
FUNUSDC,0.00135
LISTAUSDC,0.1369
TREEUSDT,0.0928
TREEUSDC,0.0927
TREEBNB,0.0001365
TREEFDUSD,0.1333
TREETRY,4.02
A2ZUSDT,0.001339
TOWNSUSDT,0.00625
TOWNSUSDC,0.00622
TOWNSBNB,9.83e-06
TOWNSFDUSD,0.00825
TOWNSTRY,0.27
PROVEUSDT,0.3683
PROVEUSDC,0.3681
PROVEBNB,0.00047311
PROVEFDUSD,0.4619
PROVETRY,15.94
ILVUSDC,5.68
MAGICUSDC,0.0894
USDCBRL,5.2831
BFUSDUSDT,0.9993
PLUMEUSDT,0.0151
PLUMEUSDC,0.01509
PLUMEBNB,1.705e-05
PLUMEFDUSD,0.01532
PLUMETRY,0.655
CYBERUSDC,0.787
MAVUSDC,0.02509
SKLUSDC,0.00957
A2ZUSDC,0.001345
SSVUSDC,4.085
UMAUSDC,0.682
DOLOUSDT,0.04804
DOLOUSDC,0.04814
DOLOBNB,4.038e-05
DOLOFDUSD,0.04283
DOLOTRY,2.081
MITOUSDT,0.06362
MITOUSDC,0.06424
MITOBNB,9.06e-05
MITOFDUSD,0.07336
MITOTRY,2.76
WLFIUSDT,0.1579
WLFIUSDC,0.1579
WLFITRY,6.839
BFUSDUSDC,0.9996
NMRUSDC,9.32
QTUMUSDC,1.271
SOMIUSDT,0.2234
SOMIUSDC,0.223
SOMIBNB,0.00028954
SOMIFDUSD,0.2225
SOMITRY,9.66
WLFIBRL,0.881
WLFIEUR,0.1325
OPENUSDT,0.168
OPENUSDC,0.1678
OPENBNB,0.000189
OPENFDUSD,0.1674
OPENTRY,7.254
USDEUSDC,0.9991
USDEUSDT,1.0
LINEAUSDT,0.00671
LINEAUSDC,0.00671
LINEABNB,7.33e-06
LINEAFDUSD,0.00667
LINEATRY,0.2906
HOLOUSDT,0.0691
HOLOUSDC,0.069
HOLOBNB,7.382e-05
HOLOFDUSD,0.0675
HOLOTRY,2.992
PUMPUSDT,0.003051
PUMPTRY,0.1322
PUMPUSDC,0.00305
AVNTUSDT,0.2965
AVNTUSDC,0.2961
AVNTTRY,12.83
ZKCUSDT,0.1341
ZKCUSDC,0.1339
ZKCFDUSD,0.1139
ZKCBNB,0.000132
ZKCTRY,5.8
SKYBTC,7.2e-07
SKYTRY,2.721
SKYUSDC,0.06297
SKYUSDT,0.06301
BARDUSDT,0.784
BARDUSDC,0.7828
BARDFDUSD,0.7938
BARDTRY,33.95
BARDBNB,0.0009227
0GUSDT,0.89
0GUSDC,0.889
0GBNB,0.00086322
0GFDUSD,0.901
0GTRY,38.48
IMXUSDC,0.232
NMRTRY,403.0
TWTUSDC,0.8452
HEMIBNB,1.665e-05
HEMITRY,0.64
HEMIUSDT,0.015
HEMIUSDC,0.0149
HEMIFDUSD,0.0164
XPLUSDT,0.1272
XPLUSDC,0.127
XPLBNB,0.00014326
XPLFDUSD,0.1274
XPLTRY,5.51
MIRAUSDT,0.1263
MIRAUSDC,0.126
MIRABNB,0.00014577
MIRAFDUSD,0.1416
MIRATRY,5.45
FFUSDT,0.09058
FFUSDC,0.09057
FFBNB,0.00010243
FFFDUSD,0.09076
FFTRY,3.928
AEVOUSDC,0.0361
MEUSDC,0.2067
SNXUSDC,0.413
EDENUSDT,0.0554
EDENUSDC,0.0554
EDENBNB,7.86e-05
EDENFDUSD,0.072
EDENTRY,2.4
NOMFDUSD,0.0107
NOMTRY,0.454
NOMUSDC,0.01046
NOMUSDT,0.01046
2ZUSDT,0.1176
2ZUSDC,0.11756
2ZBNB,0.00013014
2ZFDUSD,0.12605
2ZTRY,5.093
TRUMPJPY,738.0
MORPHOUSDT,1.238
MORPHOUSDC,1.236
MORPHOBNB,0.001353
MORPHOFDUSD,1.163
MORPHOTRY,53.56
ASTERUSDT,0.658
ASTERUSDC,0.658
ASTERTRY,28.49
WALUSDT,0.1225
